timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631175225755,410,Issue jdh001,200,OK,Thread Group 1-15,text,true,,750,515,38,38,http://10.240.4.179/api/issues/jdh001/,105,0,0
1631175225755,105,Issue jdh001-0,301,Moved Permanently,Thread Group 1-15,text,true,,271,257,38,38,http://10.240.4.179/api/issues/jdh001,105,0,0
1631175225860,305,Issue jdh001-1,200,OK,Thread Group 1-15,text,true,,479,258,38,38,http://10.240.4.179/api/issues/jdh001/,305,0,0
1631175225760,417,Issues list,200,OK,Thread Group 1-22,text,true,,910,549,38,38,http://10.240.4.179/api/issues/?ordering=-creation_date,100,0,5
1631175225760,100,Issues list-0,301,Moved Permanently,Thread Group 1-22,text,true,,288,274,38,38,http://10.240.4.179/api/issues?ordering=-creation_date,100,0,5
1631175225860,317,Issues list-1,200,OK,Thread Group 1-22,text,true,,622,275,38,38,http://10.240.4.179/api/issues/?ordering=-creation_date,317,0,0
1631175225813,372,Issues list,200,OK,Thread Group 1-24,text,true,,910,549,38,38,http://10.240.4.179/api/issues/?ordering=-creation_date,124,0,4
1631175225813,124,Issues list-0,301,Moved Permanently,Thread Group 1-24,text,true,,288,274,38,38,http://10.240.4.179/api/issues?ordering=-creation_date,124,0,4
1631175225937,248,Issues list-1,200,OK,Thread Group 1-24,text,true,,622,275,38,38,http://10.240.4.179/api/issues/?ordering=-creation_date,248,0,0
1631175225813,380,Articles's list jdh001,200,OK,Thread Group 1-12,text,true,,209265,264,39,39,http://10.240.4.179/api/articles/?pid=jdh001,170,0,0
1631175225915,363,Issues list,200,OK,Thread Group 1-28,text,true,,910,549,42,42,http://10.240.4.179/api/issues/?ordering=-creation_date,121,0,7
1631175225915,121,Issues list-0,301,Moved Permanently,Thread Group 1-28,text,true,,288,274,42,42,http://10.240.4.179/api/issues?ordering=-creation_date,121,0,7
1631175226036,242,Issues list-1,200,OK,Thread Group 1-28,text,true,,622,275,42,42,http://10.240.4.179/api/issues/?ordering=-creation_date,242,0,0
1631175225885,401,Issues list,200,OK,Thread Group 1-27,text,true,,910,549,43,43,http://10.240.4.179/api/issues/?ordering=-creation_date,151,0,6
1631175225885,151,Issues list-0,301,Moved Permanently,Thread Group 1-27,text,true,,288,274,43,43,http://10.240.4.179/api/issues?ordering=-creation_date,151,0,6
1631175226036,250,Issues list-1,200,OK,Thread Group 1-27,text,true,,622,275,43,43,http://10.240.4.179/api/issues/?ordering=-creation_date,250,0,0
1631175225860,465,Issues list,200,OK,Thread Group 1-26,text,true,,910,549,44,44,http://10.240.4.179/api/issues/?ordering=-creation_date,176,0,6
1631175225860,176,Issues list-0,301,Moved Permanently,Thread Group 1-26,text,true,,288,274,44,44,http://10.240.4.179/api/issues?ordering=-creation_date,176,0,6
1631175226036,289,Issues list-1,200,OK,Thread Group 1-26,text,true,,622,275,44,44,http://10.240.4.179/api/issues/?ordering=-creation_date,289,0,0
1631175225835,493,Issues list,200,OK,Thread Group 1-25,text,true,,910,549,44,44,http://10.240.4.179/api/issues/?ordering=-creation_date,324,0,10
1631175225835,324,Issues list-0,301,Moved Permanently,Thread Group 1-25,text,true,,288,274,44,44,http://10.240.4.179/api/issues?ordering=-creation_date,324,0,10
