timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775673090,98,Issues list-0,301,Moved Permanently,Thread Group 1-19,text,true,,288,274,12,12,http://10.240.4.179/api/issues?ordering=-creation_date,98,0,2
1631775673188,31,Issues list-1,200,OK,Thread Group 1-19,text,true,,622,275,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,31,0,0
1631775672998,228,Raw github,200,OK,Thread Group 1-14,text,true,,9297333,335,12,12,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-4yxHGiqXYRbX/main/TopicSpecificCorpusBuilding.ipynb,5,0,0
1631775673118,107,Articles's list jdh001,200,OK,Thread Group 1-15,text,true,,224350,264,12,12,http://10.240.4.179/api/articles/?pid=jdh001,95,0,0
1631775673162,84,Random article,200,OK,Thread Group 1-13,text,true,,19120,531,12,12,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,26,0,0
1631775673162,26,Random article-0,301,Moved Permanently,Thread Group 1-13,text,true,,279,265,12,12,http://10.240.4.179/api/articles/SLCj9T3MsrEk,26,0,0
1631775673188,58,Random article-1,200,OK,Thread Group 1-13,text,true,,18841,266,12,12,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,58,0,0
1631775673137,123,Issues list,200,OK,Thread Group 1-20,text,true,,910,549,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,81,0,3
1631775673137,81,Issues list-0,301,Moved Permanently,Thread Group 1-20,text,true,,288,274,12,12,http://10.240.4.179/api/issues?ordering=-creation_date,81,0,3
1631775673218,42,Issues list-1,200,OK,Thread Group 1-20,text,true,,622,275,12,12,http://10.240.4.179/api/issues/?ordering=-creation_date,42,0,0
1631775673188,84,Issue jdh001,200,OK,Thread Group 1-17,text,true,,750,515,12,12,http://10.240.4.179/api/issues/jdh001/,58,0,0
1631775673188,58,Issue jdh001-0,301,Moved Permanently,Thread Group 1-17,text,true,,271,257,12,12,http://10.240.4.179/api/issues/jdh001,58,0,0
1631775673246,26,Issue jdh001-1,200,OK,Thread Group 1-17,text,true,,479,258,12,12,http://10.240.4.179/api/issues/jdh001/,26,0,0
